vector_id,family,amounts,N,S,sim,pairing,warmup_rounds,hhi,one_minus_hhi,pairwise_sum,gini,max_share,entropy,observed_time,absorbed,winner
0,equal,14 14 13 13 13 13,6,80,34,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,486,True,1
0,equal,14 14 13 13 13 13,6,80,35,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,2525,True,2
0,equal,14 14 13 13 13 13,6,80,36,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,1370,True,5
0,equal,14 14 13 13 13 13,6,80,37,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,4434,True,1
0,equal,14 14 13 13 13 13,6,80,38,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,559,True,4
0,equal,14 14 13 13 13 13,6,80,39,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,1297,True,3
0,equal,14 14 13 13 13 13,6,80,40,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,3138,True,2
0,equal,14 14 13 13 13 13,6,80,41,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,3918,True,2
0,equal,14 14 13 13 13 13,6,80,42,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,1132,True,0
0,equal,14 14 13 13 13 13,6,80,43,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,3218,True,3
0,equal,14 14 13 13 13 13,6,80,44,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,2477,True,1
0,equal,14 14 13 13 13 13,6,80,45,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,1662,True,1
0,equal,14 14 13 13 13 13,6,80,46,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,3093,True,3
0,equal,14 14 13 13 13 13,6,80,47,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,2206,True,1
0,equal,14 14 13 13 13 13,6,80,48,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,3097,True,0
0,equal,14 14 13 13 13 13,6,80,49,ranked-after-warmup,3,0.166875,0.833125,2666.0,0.016666666666666607,0.175,1.7911394869585422,3405,True,4
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,0,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2111,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,1,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2921,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,2,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,812,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,3,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2021,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,4,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2390,True,4
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,5,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2302,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,6,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,5666,True,3
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,7,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1922,True,4
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,8,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,4360,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,9,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,5492,True,3
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,10,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1146,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,11,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1917,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,12,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1683,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,13,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1190,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,14,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2930,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,15,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2057,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,16,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,7908,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,17,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1040,True,4
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,18,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,4508,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,19,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,4843,True,3
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,20,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2543,True,5
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,21,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2022,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,22,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1190,True,5
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,23,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2436,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,24,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1236,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,25,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,770,True,4
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,26,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1598,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,27,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,3025,True,4
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,28,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,5356,True,4
